0.918518519	5.103671074	94.76811981	0.128209116
0.919199407	5.134710789	94.70401764	0.161271571
0.919881306	5.16274929	94.64329529	0.19395542
0.920564217	5.224206448	94.58825684	0.187536712
0.921248143	5.255023956	94.53504944	0.209926604
0.921933086	5.315192699	94.47453308	0.210274221
0.922619048	5.372616291	94.39398193	0.233401779
0.923306031	5.441701412	94.30814362	0.250154968
0.923994039	5.510658264	94.21411133	0.275230406
0.924683072	5.577879906	94.14350128	0.278618814
0.925373134	5.646680832	94.07688141	0.276437758
0.926064227	5.732454777	93.94852448	0.319020743
0.926756353	5.815557957	93.86211395	0.322328093
0.927449514	5.884593487	93.76322937	0.352177143
0.928143713	5.995941639	93.66578674	0.338271621
0.928838951	6.086472988	93.55001068	0.363516332
0.929535232	6.190790653	93.43339539	0.375813957
0.930232558	6.289873123	93.3141098	0.396017077
0.930930931	6.402834415	93.21061707	0.386548515
0.931630353	6.513759613	93.06995392	0.416286467
0.932330827	6.637531281	92.92188263	0.440586089
0.933032355	6.756642342	92.80149841	0.441859248
0.93373494	6.885250568	92.67932892	0.435420512
0.934438583	7.009200096	92.53127289	0.459527014
0.935143288	7.13917923	92.40180969	0.45901108
0.935849057	7.26934433	92.24419403	0.48646164
0.936555891	7.424159527	92.0865097	0.489330773
0.937263794	7.557985306	91.92926025	0.512754444
0.937972769	7.711094856	91.76371765	0.525187494
0.938682816	7.880937099	91.60079956	0.518263341
0.939393939	8.011269569	91.44297028	0.545760151
0.940106141	8.189593315	91.25998688	0.550419805
0.940819423	8.347091675	91.09712982	0.555778505
0.941533789	8.497950554	90.92006683	0.581982616
0.94224924	8.687007904	90.73908234	0.573909756
0.942965779	8.847476959	90.55931854	0.593204501
0.943683409	9.031112671	90.35092163	0.617965699
0.944402133	9.225582123	90.15703583	0.617382047
0.945121951	9.392767906	89.97695923	0.630272864
0.945842868	9.576806068	89.76413727	0.659056662
0.946564885	9.777983665	89.58696747	0.635048865
0.947288006	9.966227531	89.37618256	0.657589909
0.948012232	10.18561172	89.15919495	0.65519333
0.948737567	10.37491131	88.95001221	0.67507648
0.949464012	10.56990623	88.75759125	0.67250252
0.950191571	10.78825283	88.53240967	0.6793375
0.950920245	10.98641872	88.34423065	0.66935063
0.951650038	11.20867538	88.08267975	0.70864487
0.952380952	11.42088985	87.8769455	0.70216465
0.95311299	11.65240192	87.6618576	0.68574048
0.953846154	11.88621235	87.39227295	0.7215147
0.954580446	12.11326885	87.15924072	0.72749043
0.955315871	12.35753345	86.93374634	0.70872021
0.956052429	12.57555199	86.68911743	0.73533058
0.956790123	12.80239964	86.44050598	0.75709438
0.957528958	13.04692459	86.20306396	0.75001145
0.958268934	13.30797958	85.96421814	0.72780228
0.959010054	13.52858353	85.71617889	0.75523758
0.959752322	13.78046989	85.46417236	0.75535775
0.96049574	14.02339935	85.19629669	0.78030396
0.96124031	14.27453041	84.97145844	0.75401115
0.961986036	14.54455376	84.70304871	0.75239753
0.962732919	14.76925468	84.43656921	0.79417611
0.963480963	15.0342989	84.20008087	0.76562023
0.964230171	15.30880737	83.94743347	0.74375916
0.964980545	15.56796551	83.66986847	0.76216602
0.965732087	15.82041645	83.40572357	0.77385998
0.966484801	16.10300064	83.13297272	0.76402664
0.96723869	16.33828545	82.87404633	0.78766822
0.967993755	16.62466431	82.59953308	0.77580261
0.96875	16.89958191	82.31365967	0.78675842
0.969507428	17.16320038	82.07035828	0.76644134
0.970266041	17.44179726	81.78092957	0.77727317
0.971025842	17.72192383	81.50582123	0.77225494
0.971786834	17.98212051	81.23455811	0.78332138
0.97254902	18.27324295	80.96860504	0.75815201
0.973312402	18.54270744	80.68972015	0.76757241
0.974076984	18.81697273	80.40604401	0.77698326
0.974842767	19.10511398	80.12831879	0.76656723
0.975609756	19.38798523	79.84337616	0.76863861
0.976377953	19.66964912	79.56254578	0.7678051
0.97714736	19.95178223	79.28005219	0.76816558
0.977917981	20.24456596	79.00839233	0.74704171
0.978689818	20.53721809	78.72822571	0.7345562
0.979462875	20.81837273	78.44231415	0.73931312
0.980237154	21.10803986	78.16877747	0.72318267
0.981012658	21.40876007	77.8807373	0.71050263
0.98178939	21.6773777	77.59357452	0.72904778
0.982567353	21.94479561	77.32894135	0.72626304
0.98334655	22.23180199	77.05276489	0.71543312
0.984126984	22.53626442	76.76566315	0.69807243
0.984908658	22.82362366	76.47316742	0.70320892
0.985691574	23.12667084	76.19213867	0.68119049
0.986475736	23.42530823	75.90341187	0.6712799
0.987261146	23.72577858	75.61186218	0.66235924
0.988047809	24.02552605	75.31130981	0.66316414
0.988835726	24.29986	75.02037811	0.67976189
0.9896249	24.61281204	74.7317276	0.65546036
0.990415335	24.91497612	74.44617462	0.63884926
0.991207034	25.18277168	74.16053772	0.6566906
0.992	25.48340607	73.8745575	0.64203643
0.992794235	25.77499771	73.60999298	0.61500931
0.993589744	26.06437874	73.31678009	0.61884117
